C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_40_695.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_40_695.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_40_695.jpg,0,1,0,30.07389
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_40_769.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_40_769.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_40_769.jpg,0,1,0,30.18926
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_40_841.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_40_841.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_40_841.jpg,0,1,0,30.18975
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_40_914.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_40_914.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_40_914.jpg,0,1,0,30.18984
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_40_987.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_40_987.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_40_987.jpg,0,1,0,30.18989
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_060.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_060.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_060.jpg,0,1,0,30.18989
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_133.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_133.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_133.jpg,0,1,0,30.18991
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_206.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_206.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_206.jpg,0,1,0,30.18989
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_277.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_277.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_277.jpg,0,1,0,30.18991
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_347.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_347.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_347.jpg,0,1,0,30.1899
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_419.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_419.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_419.jpg,0,1,0,30.1899
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_485.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_485.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_485.jpg,0,1,0,30.18991
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_559.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_559.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_559.jpg,0,1,0,30.1899
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_628.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_628.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_628.jpg,0,1,0,30.18989
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_700.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_700.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_700.jpg,0,1,0,30.18991
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_771.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_771.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_771.jpg,0,1,0,30.18989
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_842.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_842.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_842.jpg,0,1,0,30.1899
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_915.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_915.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_915.jpg,0,1,0,30.18987
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_41_983.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_41_983.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_41_983.jpg,0,1,0,30.18987
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_053.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_053.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_053.jpg,0,1,0,30.18992
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_120.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_120.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_120.jpg,0,1,0,30.1899
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_190.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_190.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_190.jpg,0,1,0,30.1899
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_263.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_263.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_263.jpg,0,1,0,30.1899
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_337.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_337.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_337.jpg,0,1,0,30.1899
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_410.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_410.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_410.jpg,-0.15,1,0,30.18394
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_486.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_486.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_486.jpg,0,1,0,30.19056
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_558.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_558.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_558.jpg,0,1,0,30.18959
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_631.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_631.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_631.jpg,0,1,0,30.18987
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_706.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_706.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_706.jpg,0,1,0,30.18993
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_775.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_775.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_775.jpg,0,1,0,30.18994
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_844.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_844.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_844.jpg,0,1,0,30.18993
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_912.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_912.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_912.jpg,0,1,0,30.18995
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_42_987.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_42_987.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_42_987.jpg,0,1,0,30.18995
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_055.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_055.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_055.jpg,0,1,0,30.18994
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_124.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_124.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_124.jpg,0,1,0,30.18996
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_190.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_190.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_190.jpg,0,1,0,30.18996
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_264.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_264.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_264.jpg,0,1,0,30.18993
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_331.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_331.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_331.jpg,0,1,0,30.18997
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_399.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_399.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_399.jpg,0,1,0,30.18993
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_473.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_473.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_473.jpg,0,1,0,30.18996
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_543.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_543.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_543.jpg,0,1,0,30.18997
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_612.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_612.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_612.jpg,0,1,0,30.18995
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_681.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_681.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_681.jpg,0,1,0,30.18998
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_751.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_751.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_751.jpg,-0.1,1,0,30.18741
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_826.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_826.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_826.jpg,0,1,0,30.18561
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_898.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_898.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_898.jpg,0,1,0,30.18977
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_43_970.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_43_970.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_43_970.jpg,0,1,0,30.18991
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_44_044.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_44_044.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_44_044.jpg,0,1,0,30.19
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_44_116.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_44_116.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_44_116.jpg,0,1,0,30.19
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_44_188.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_44_188.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_44_188.jpg,0,1,0,30.18997
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_44_261.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_44_261.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_44_261.jpg,0,1,0,30.19
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_44_328.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_44_328.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_44_328.jpg,0,1,0,30.19004
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_44_402.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_44_402.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_44_402.jpg,0,1,0,30.19001
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_44_477.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_44_477.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_44_477.jpg,0,1,0,30.19001
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_44_545.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_44_545.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_44_545.jpg,-0.1,1,0,30.18746
C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\center_2024_06_25_09_46_44_612.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\left_2024_06_25_09_46_44_612.jpg,C:\Users\cs\Desktop\beta_simulator_windows\training\IMG\right_2024_06_25_09_46_44_612.jpg,-0.25,1,0,30.17464
